Train_pred,Test_pred
-1.8384703396525675,-1.793788539112397
0.4756444020378929,-0.16797586929943958
0.0834613037069237,-1.4930532073705944
1.872618085236499,-0.498350832799238
-0.06836975228677078,-0.5611012285535283
-0.33923978696413637,-1.1098674102585993
-1.7705272469736502,-0.46061003379424637
-0.6753394650063869,-0.39884491050861426
-0.1533590373649308,-1.5246829167074623
-1.9515457265045715,-1.184121086967496
-0.3054276387669412,-1.213076655395572
-0.028515424337074855,-1.213076655395572
-1.2024673753019133,-0.1703129176324783
-0.6689394781078628,-0.822939458435673
-0.015630522562367598,-0.42216799014288925
-0.034657028250553834,0.048507155187894356
0.03607412539882538,-0.5677789680159001
-0.18082094148797254,1.2109257745792084
-1.7663442628876997,-0.8763746301752015
-0.08449306748076474,-1.770777814202006
-1.8688257101930443,-1.770777814202006
-1.192413621697737,-1.08048618235313
-0.11572364939666734,-1.1152473476711606
-0.14923013260248466,-0.23606298807584267
-0.22116037785134537,-0.4609456488083148
-1.1195027279302079,0.7526954245498718
-0.18716302940385718,-0.8720091128437173
-0.5476176145771883,-1.247795983146869
-1.541996789051815,-0.18905413734966503
0.07006640123922706,-1.120949916424141
-0.03486291574717859,-0.6504195865390675
-0.12191785587046823,0.07560719759206037
-0.1333467933387773,-0.6604156211490567
-0.16345175345454074,-1.0972255330911673
-0.15106800127042183,-0.5690524124145829
-0.11741201988151595,-0.563061527350513
-0.11179746750343658,-0.3540486501886391
-0.20292652441452963,-0.65215059732412
-0.07130375764731732,-0.6630219766264415
0.0623375880009954,-1.1446465921815772
-0.9293570632894772,-1.827192111649818
-0.7960808461268999,0.30732695804093346
-0.4498696562792734,-0.6161802886741884
-0.6028927013003123,-0.07457532533893925
-0.9320122516673284,-0.23226070255877992
-1.1381888241870586,-0.12102887196693751
-0.22604654215914843,-1.1605471192716321
-1.6380662203669214,-1.2230905983910654
-1.0590002356540509,-0.2058425902247773
-1.0463941940362622,-0.8803791460405129
-0.7473954030406945,-1.1756553374590895
0.021709690162290997,-0.5604665599199161
0.4304040142207953,-1.1648399712251705
0.013546667219858198,1.4347744910529334
-0.7068380042121357,-1.1532379262052406
-0.23932107973914804,-0.978663681291123
-0.4924827141102946,-1.185370799036058
-0.7448451576853351,-1.0352264983896247
-0.404830715930254,-1.1119288402521748
-0.4875667031136265,-0.9387771709304606
0.714301069616271,1.602191263550026
0.23468531912758572,-1.3054794012466118
-0.1251788467262592,-1.1748806313562477
-0.9665328765942991,-0.5903082088822189
-0.31915198898707375,1.8515210646302505
-1.285944289684203,-0.8406903346339863
-0.2806548649747588,-1.1092845384558736
0.9411241221154858,-0.557976706830313
-1.4275456156821056,-1.038011764698868
-1.5793487378111315,-0.7382082271050632
-1.3577820064862642,-1.0043324603046935
-1.9779871729883418,-0.8235834772092687
-1.814284921840278,-0.6121353478371122
-1.7464888255656525,1.5191317970031184
-0.5834606772804121,-0.8935682168758821
-0.8075417361411499,-0.6574189291239765
-0.9874284961406553,-0.6824542109892782
0.8736369927775041,-0.8756450260810613
0.8426455997359501,-1.1725819636175272
0.980664184638508,-0.8123673663176368
0.09075763828481377,-1.2484229842279413
0.11907876678042613,-0.890194892507576
-0.05392635287747768,-0.7412513809386523
-1.8257016866707878,-1.3557283599465706
1.5065494023872867,0.8662218807851568
-1.8276221306721683,-0.10330957015746454
-1.151668656102207,0.2610368897089663
-0.48130648367872647,-1.0858152227729607
-0.8770932343447937,-1.4956706968828082
-1.6019141982342064,-1.10165162985446
-1.5967908458690625,0.22411571309713932
-1.6165499903821123,-1.0975104568938332
-1.3735687259018123,-0.33363744766149056
-1.784557060514731,-0.2377016518574839
-1.563830979653736,-0.12389155749112264
-1.5391843823197067,-1.028508837416192
-1.6155358239089415,-0.10633121421929276
-1.6368824622892804,0.08953479633302848
-1.6542998073109274,-0.4277006508637198
-1.5391843823197067,-0.2569018376556228
-1.622834732424528,-0.49921166098749825
-1.851622456411683,-0.4326701583223906
-1.661802011462044,-0.3760633053086004
-0.0713061432730439,-0.11687539170517539
-1.809258093300454,-0.28198738437060206
-1.8349670234572888,0.12131844150962177
-1.844545614778463,-0.4262406007183127
-1.8174553955800203,-0.16212481806916024
0.43986145056202136,-0.11517591538032222
-1.8370836608413676,-0.4877003235967807
-1.5991871484789864,-0.11541534155976832
